name,electric_pressure,electric_current,average_power,idle_power,apparent_power,power_factor,luminance
150,116.889999,0.264,20,23.371277,30.858959,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,116.870003,0.264,20,23.367279,30.85368,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,116.900002,0.264,20,23.373278,30.861601,0.653,9
150,116.809998,0.264,20,23.355282,30.837839,0.653,10
150,116.790001,0.264,20,23.351282,30.83256,0.653,10
150,116.790001,0.264,20,23.351282,30.83256,0.653,10
150,116.839996,0.264,20,23.36128,30.84576,0.653,10
150,116.889999,0.264,20,23.371277,30.858959,0.653,10
150,116.889999,0.264,20,23.371277,30.858959,0.653,10
150,116.940002,0.264,20,23.381273,30.87216,0.653,9
150,116.739998,0.263,20,23.199785,30.70262,0.655,10
150,116.849998,0.263,20,23.221647,30.73155,0.655,10
150,116.839996,0.263,20,23.21966,30.72892,0.655,10
150,116.730003,0.263,20,23.1978,30.699989,0.655,10
150,116.669998,0.263,20,23.185875,30.68421,0.655,10
150,116.760002,0.263,20,23.20376,30.70788,0.655,10
150,116.949997,0.263,20,23.24152,30.757851,0.655,10
150,116.949997,0.263,20,23.24152,30.757851,0.655,10
150,117.019997,0.263,20,23.414223,30.77626,0.649,10
150,117.120003,0.262,20,23.266283,30.68544,0.652,10
150,117.050003,0.262,20,23.252377,30.667101,0.652,10
150,117.07,0.262,20,23.25635,30.67234,0.652,10
150,117.050003,0.263,20,23.420223,30.784149,0.649,10
150,117,0.262,20,23.242443,30.653999,0.652,10
150,116.959999,0.262,20,23.075121,30.64352,0.658,10
150,117,0.262,20,23.242443,30.653999,0.652,9
150,116.93,0.262,20,23.069201,30.63566,0.658,10
150,116.440002,0.262,20,22.972528,30.50728,0.658,10
150,116.860001,0.262,20,23.055391,30.617319,0.658,9
150,116.860001,0.262,20,23.055391,30.617319,0.658,10
150,116.800003,0.262,20,23.043552,30.601601,0.658,10
150,116.82,0.262,20,23.047499,30.60684,0.658,10
150,116.639999,0.262,20,23.011988,30.559681,0.658,10
150,116.75,0.262,20,23.033689,30.588499,0.658,10
150,116.709999,0.262,20,23.025797,30.57802,0.658,10
150,116.739998,0.262,20,23.031715,30.58588,0.658,10
150,116.82,0.263,20,23.215685,30.72366,0.655,10
150,116.75,0.263,20,23.201775,30.70525,0.655,10
150,116.75,0.263,20,23.201775,30.70525,0.655,10
150,116.790001,0.263,20,23.209723,30.715771,0.655,10
150,116.779999,0.263,20,23.207735,30.71314,0.655,10
150,116.82,0.263,20,23.215685,30.72366,0.655,10
150,116.790001,0.263,20,23.209723,30.715771,0.655,10
150,116.809998,0.264,20,23.355282,30.837839,0.653,11
150,116.860001,0.264,20,23.365278,30.85104,0.653,10
150,116.790001,0.264,20,23.351282,30.83256,0.653,10
150,116.910004,0.264,20,23.375277,30.864241,0.653,10
150,116.82,0.264,20,23.357281,30.840481,0.653,10
150,116.879997,0.264,20,23.369278,30.856319,0.653,10
150,116.839996,0.264,20,23.36128,30.84576,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,116.739998,0.264,20,23.341286,30.819361,0.653,10
150,116.739998,0.264,20,23.341286,30.819361,0.653,10
150,116.699997,0.264,20,23.333288,30.8088,0.653,10
150,116.809998,0.265,20,23.523497,30.954651,0.65,10
150,116.800003,0.265,20,23.521484,30.952,0.65,10
150,116.800003,0.265,20,23.521484,30.952,0.65,10
150,116.879997,0.265,20,23.537594,30.9732,0.65,10
150,116.860001,0.265,20,23.533567,30.967899,0.65,10
150,116.870003,0.265,20,23.53558,30.970551,0.65,9
150,116.830002,0.265,20,23.527525,30.959949,0.65,10
150,116.870003,0.265,20,23.53558,30.970551,0.65,10
150,116.860001,0.265,20,23.533567,30.967899,0.65,9
150,116.879997,0.265,20,23.537594,30.9732,0.65,10
150,116.75,0.265,20,23.511414,30.938749,0.65,10
150,116.690002,0.264,20,23.331289,30.80616,0.653,10
150,116.690002,0.265,20,23.499332,30.92285,0.65,10
150,116.779999,0.265,20,23.517456,30.946699,0.65,10
150,116.650002,0.265,20,23.491276,30.912251,0.65,10
150,116.650002,0.265,20,23.491276,30.912251,0.65,10
150,116.739998,0.265,20,23.509401,30.9361,0.65,10
150,116.75,0.265,20,23.511414,30.938749,0.65,10
150,116.809998,0.265,20,23.523497,30.954651,0.65,10
150,116.839996,0.265,20,23.529539,30.962601,0.65,10
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.760002,0.266,20,23.655148,31.058161,0.648,10
150,116.769997,0.266,20,23.657173,31.06082,0.648,10
150,116.790001,0.266,20,23.661224,31.066139,0.648,9
150,116.779999,0.266,20,23.659199,31.06348,0.648,10
150,116.739998,0.266,20,23.651094,31.052839,0.648,9
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.690002,0.265,20,23.499332,30.92285,0.65,9
150,116.739998,0.265,20,23.509401,30.9361,0.65,10
150,116.75,0.265,20,23.511414,30.938749,0.65,10
150,116.800003,0.265,20,23.521484,30.952,0.65,9
150,116.800003,0.265,20,23.521484,30.952,0.65,10
150,116.800003,0.265,20,23.521484,30.952,0.65,9
150,116.82,0.266,20,23.667303,31.07412,0.648,10
150,116.800003,0.265,20,23.521484,30.952,0.65,9
150,116.709999,0.265,20,23.503359,30.92815,0.65,10
150,116.809998,0.265,20,23.523497,30.954651,0.65,10
150,116.82,0.265,20,23.525511,30.9573,0.65,9
150,116.889999,0.265,20,23.539608,30.975849,0.65,10
150,116.900002,0.265,20,23.541622,30.9785,0.65,10
150,116.919998,0.265,20,23.54565,30.983801,0.65,9
150,116.830002,0.265,20,23.527525,30.959949,0.65,9
150,116.849998,0.265,20,23.531553,30.96525,0.65,9
150,116.800003,0.266,20,23.663252,31.0688,0.648,10
150,116.82,0.265,20,23.525511,30.9573,0.65,9
150,116.800003,0.265,20,23.521484,30.952,0.65,9
150,116.830002,0.265,20,23.527525,30.959949,0.65,10
150,116.830002,0.265,20,23.527525,30.959949,0.65,10
150,116.879997,0.265,20,23.537594,30.9732,0.65,10
150,116.959999,0.265,20,23.553705,30.9944,0.65,10
150,117.010002,0.265,20,23.695505,31.00765,0.645,10
150,116.989998,0.265,20,23.559746,31.00235,0.65,10
150,117.040001,0.265,20,23.70158,31.0156,0.645,10
150,116.889999,0.265,20,23.539608,30.975849,0.65,10
150,116.910004,0.264,20,23.375277,30.864241,0.653,9
150,117.059998,0.265,20,23.705631,31.020901,0.645,10
150,117.110001,0.265,20,23.715755,31.034149,0.645,10
150,116.919998,0.265,20,23.54565,30.983801,0.65,10
150,116.970001,0.265,20,23.555719,30.997049,0.65,10
150,116.879997,0.265,20,23.537594,30.9732,0.65,10
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.959999,0.265,20,23.553705,30.9944,0.65,10
150,116.93,0.265,20,23.547663,30.98645,0.65,10
150,116.860001,0.265,20,23.533567,30.967899,0.65,10
150,116.769997,0.265,20,23.515442,30.94405,0.65,10
150,116.860001,0.265,20,23.533567,30.967899,0.65,9
150,116.790001,0.264,20,23.351282,30.83256,0.653,10
150,116.660004,0.264,20,23.325291,30.798241,0.653,9
150,116.57,0.264,20,23.307297,30.774481,0.653,10
150,116.68,0.264,20,23.329288,30.80352,0.653,10
150,116.699997,0.264,20,23.333288,30.8088,0.653,10
150,116.68,0.263,20,23.187862,30.68684,0.655,10
150,116.739998,0.263,20,23.199785,30.70262,0.655,10
150,116.75,0.263,20,23.201775,30.70525,0.655,10
150,116.769997,0.263,20,23.205748,30.71051,0.655,10
150,116.82,0.263,20,23.215685,30.72366,0.655,10
150,116.699997,0.263,20,23.191837,30.692101,0.655,10
150,116.709999,0.263,20,23.193825,30.694731,0.655,9
150,116.730003,0.263,20,23.1978,30.699989,0.655,10
150,116.849998,0.263,20,23.221647,30.73155,0.655,9
150,116.790001,0.263,20,23.209723,30.715771,0.655,10
150,116.839996,0.263,20,23.21966,30.72892,0.655,10
150,116.82,0.264,20,23.357281,30.840481,0.653,10
150,116.910004,0.263,20,23.23357,30.74733,0.655,10
150,116.760002,0.263,20,23.20376,30.70788,0.655,10
150,116.839996,0.263,20,23.21966,30.72892,0.655,10
150,116.870003,0.263,20,23.22562,30.736811,0.655,10
150,116.830002,0.263,20,23.217672,30.72629,0.655,10
150,116.809998,0.263,20,23.213697,30.721029,0.655,10
150,116.800003,0.263,20,23.21171,30.718399,0.655,10
150,116.809998,0.264,20,23.355282,30.837839,0.653,10
150,116.769997,0.264,20,23.347284,30.82728,0.653,9
150,116.760002,0.264,20,23.345285,30.82464,0.653,10
150,116.769997,0.264,20,23.347284,30.82728,0.653,9
150,116.839996,0.264,20,23.36128,30.84576,0.653,10
150,116.870003,0.264,20,23.367279,30.85368,0.653,10
150,116.870003,0.265,20,23.53558,30.970551,0.65,10
150,116.879997,0.265,20,23.537594,30.9732,0.65,10
150,116.779999,0.265,20,23.517456,30.946699,0.65,10
150,116.739998,0.265,20,23.509401,30.9361,0.65,10
150,116.769997,0.265,20,23.515442,30.94405,0.65,10
150,116.75,0.265,20,23.511414,30.938749,0.65,10
150,116.82,0.265,20,23.525511,30.9573,0.65,10
150,116.849998,0.265,20,23.531553,30.96525,0.65,10
150,116.839996,0.265,20,23.529539,30.962601,0.65,10
150,116.830002,0.265,20,23.527525,30.959949,0.65,10
150,116.870003,0.265,20,23.53558,30.970551,0.65,10
150,116.889999,0.265,20,23.539608,30.975849,0.65,10
150,116.870003,0.265,20,23.53558,30.970551,0.65,10
150,116.779999,0.265,20,23.517456,30.946699,0.65,10
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.75,0.265,20,23.511414,30.938749,0.65,10
150,116.720001,0.265,20,23.505373,30.930799,0.65,10
150,116.660004,0.265,20,23.49329,30.9149,0.65,10
150,116.709999,0.265,20,23.503359,30.92815,0.65,10
150,116.660004,0.265,20,23.49329,30.9149,0.65,10
150,116.779999,0.265,20,23.517456,30.946699,0.65,10
150,116.699997,0.265,20,23.501345,30.925501,0.65,10
150,116.760002,0.265,20,23.513428,30.941401,0.65,10
150,116.779999,0.265,20,23.517456,30.946699,0.65,10
150,116.699997,0.265,20,23.501345,30.925501,0.65,10
150,116.730003,0.265,20,23.507387,30.933451,0.65,10
150,116.739998,0.265,20,23.509401,30.9361,0.65,10
150,116.739998,0.265,20,23.509401,30.9361,0.65,10
150,116.68,0.265,20,23.497318,30.9202,0.65,9
150,116.739998,0.265,20,23.509401,30.9361,0.65,9
150,116.779999,0.264,20,23.349283,30.82992,0.653,10
150,116.720001,0.264,20,23.337288,30.814079,0.653,10
150,116.760002,0.264,20,23.345285,30.82464,0.653,10
150,116.800003,0.264,20,23.353283,30.835199,0.653,10
150,116.860001,0.264,20,23.365278,30.85104,0.653,10
150,116.860001,0.264,20,23.365278,30.85104,0.653,9
150,116.849998,0.264,20,23.363279,30.8484,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,116.949997,0.264,20,23.383274,30.8748,0.653,9
150,116.940002,0.264,20,23.381273,30.87216,0.653,10
150,117,0.264,20,23.55179,30.888,0.647,9
150,116.900002,0.264,20,23.373278,30.861601,0.653,10
150,116.900002,0.264,20,23.373278,30.861601,0.653,9
150,116.870003,0.264,20,23.367279,30.85368,0.653,10
150,116.889999,0.264,20,23.371277,30.858959,0.653,10
150,116.849998,0.264,20,23.363279,30.8484,0.653,10
150,116.809998,0.264,20,23.355282,30.837839,0.653,10
150,116.739998,0.264,20,23.341286,30.819361,0.653,10
150,116.830002,0.265,20,23.527525,30.959949,0.65,10
150,116.889999,0.265,20,23.539608,30.975849,0.65,9
150,116.910004,0.265,20,23.543636,30.98115,0.65,10
150,116.93,0.265,20,23.547663,30.98645,0.65,10
150,116.910004,0.265,20,23.543636,30.98115,0.65,10
150,116.919998,0.265,20,23.54565,30.983801,0.65,9
150,116.889999,0.265,20,23.539608,30.975849,0.65,10
150,116.839996,0.265,20,23.529539,30.962601,0.65,10
150,116.919998,0.265,20,23.54565,30.983801,0.65,10
150,116.839996,0.265,20,23.529539,30.962601,0.65,10
150,116.860001,0.264,20,23.365278,30.85104,0.653,10
150,116.900002,0.264,20,23.373278,30.861601,0.653,10
150,116.949997,0.264,20,23.383274,30.8748,0.653,10
150,117,0.264,20,23.55179,30.888,0.647,10
150,116.93,0.264,20,23.379274,30.86952,0.653,10
150,116.919998,0.264,20,23.377275,30.86688,0.653,10
150,117,0.264,20,23.55179,30.888,0.647,10
150,117,0.265,20,23.693481,31.004999,0.645,10
150,116.790001,0.264,20,23.351282,30.83256,0.653,10
150,116.709999,0.264,20,23.335287,30.81144,0.653,10
150,116.879997,0.264,20,23.369278,30.856319,0.653,10
150,116.93,0.264,20,23.379274,30.86952,0.653,9
200,116.779999,0.278,21,24.643337,32.46484,0.651,10
200,116.779999,0.279,22,23.919415,32.581619,0.679,9
200,116.75,0.281,22,24.205402,32.806751,0.675,9
200,116.779999,0.283,22,24.5341,33.04874,0.67,9
200,116.82,0.285,22,24.865179,33.293701,0.665,9
200,116.839996,0.286,22,25.016045,33.416241,0.663,9
200,116.860001,0.288,22,25.34333,33.655682,0.658,10
200,116.830002,0.289,22,25.483648,33.76387,0.656,9
200,116.849998,0.29,22,25.664209,33.886501,0.653,9
200,116.919998,0.29,22,25.679583,33.906799,0.653,9
200,116.830002,0.29,22,25.659817,33.880699,0.653,9
200,116.860001,0.29,22,25.666405,33.8894,0.653,9
200,116.720001,0.29,22,25.635656,33.848801,0.653,9
200,116.790001,0.29,22,25.651031,33.869099,0.653,9
200,116.919998,0.29,22,25.679583,33.906799,0.653,9
200,116.959999,0.29,22,25.688368,33.9184,0.653,9
200,116.970001,0.29,22,25.690565,33.921299,0.653,9
200,116.949997,0.289,22,25.509825,33.79855,0.656,9
200,116.900002,0.289,22,25.498917,33.7841,0.656,9
200,116.849998,0.289,22,25.48801,33.76965,0.656,9
200,116.980003,0.288,22,25.369354,33.690239,0.658,8
200,116.989998,0.288,22,25.371523,33.693119,0.658,9
200,117.010002,0.287,22,25.375431,33.581871,0.655,8
200,116.959999,0.287,22,25.218122,33.56752,0.66,9
200,116.910004,0.286,22,25.031033,33.43626,0.663,9
200,116.860001,0.285,22,24.873693,33.305099,0.665,9
200,116.809998,0.285,22,24.86305,33.290852,0.665,8
200,116.830002,0.284,22,24.720806,33.179722,0.667,9
200,116.760002,0.283,22,24.529898,33.043079,0.67,8
200,116.769997,0.283,22,24.531998,33.04591,0.67,8
200,116.790001,0.282,22,24.389889,32.93478,0.672,8
200,116.739998,0.282,22,24.379448,32.920681,0.672,8
200,116.790001,0.281,22,24.213696,32.817989,0.675,8
200,116.889999,0.281,21,25.128096,32.846088,0.644,8
200,116.989998,0.281,21,25.149593,32.874191,0.644,9
200,116.849998,0.28,21,24.974873,32.717999,0.646,9
200,116.839996,0.28,21,24.972736,32.715199,0.646,9
200,116.900002,0.279,21,24.840977,32.615101,0.648,9
200,116.730003,0.279,21,24.804852,32.567669,0.648,9
200,116.730003,0.279,21,24.804852,32.567669,0.648,9
200,116.93,0.279,21,24.847351,32.62347,0.648,9
200,117.059998,0.278,21,24.868549,32.542679,0.645,9
200,117.050003,0.277,21,24.69455,32.422852,0.648,8
200,117.040001,0.277,21,24.692442,32.420078,0.648,9
200,116.879997,0.277,21,24.520039,32.375759,0.653,9
200,116.93,0.277,21,24.530527,32.38961,0.653,8
200,116.82,0.277,21,24.50745,32.359138,0.653,8
200,116.800003,0.277,21,24.503256,32.3536,0.653,9
200,116.669998,0.277,21,24.475983,32.317589,0.653,9
200,116.830002,0.277,21,24.509548,32.361912,0.653,8
200,116.699997,0.276,21,24.310244,32.209202,0.656,9
200,116.769997,0.276,21,24.324825,32.228519,0.656,8
200,116.849998,0.276,21,24.341492,32.250599,0.656,9
200,116.839996,0.276,21,24.339409,32.247841,0.656,9
200,116.860001,0.276,21,24.343575,32.253361,0.656,8
200,116.82,0.276,21,24.335241,32.242321,0.656,9
200,116.849998,0.276,21,24.341492,32.250599,0.656,8
200,116.800003,0.275,21,24.186935,32.119999,0.658,9
200,116.760002,0.276,21,24.322742,32.225761,0.656,8
200,116.900002,0.275,21,24.207644,32.147499,0.658,8
200,116.989998,0.274,21,24.082014,32.05526,0.66,9
200,117.059998,0.274,21,24.236374,32.07444,0.655,9
200,116.800003,0.274,21,24.042904,32.003201,0.66,9
200,116.879997,0.274,21,24.059372,32.02512,0.66,8
200,116.900002,0.274,21,24.063488,32.030602,0.66,9
200,116.830002,0.274,21,24.04908,32.011421,0.66,9
200,116.790001,0.274,21,24.040846,32.000462,0.66,9
200,116.839996,0.274,21,24.051138,32.01416,0.66,9
200,116.830002,0.273,21,23.876909,31.89459,0.663,9
200,116.769997,0.273,21,23.864647,31.87821,0.663,9
200,116.739998,0.273,21,23.858515,31.87002,0.663,9
200,116.860001,0.273,21,23.883039,31.902781,0.663,9
200,116.849998,0.273,21,23.880997,31.900049,0.663,8
200,116.739998,0.272,21,23.714725,31.753281,0.665,9
200,116.779999,0.271,21,23.550755,31.647381,0.668,9
200,116.849998,0.271,21,23.564871,31.666349,0.668,9
200,116.940002,0.27,21,23.439161,31.573799,0.67,9
200,117.07,0.271,21,23.778736,31.725969,0.662,8
200,117.050003,0.271,21,23.774673,31.720551,0.662,9
200,117.010002,0.271,21,23.766548,31.709709,0.662,9
200,117.019997,0.271,21,23.768579,31.71242,0.662,8
200,117.110001,0.271,21,23.786861,31.736811,0.662,9
200,117.120003,0.271,21,23.788893,31.739519,0.662,9
200,117.099998,0.27,21,23.641062,31.617001,0.664,9
200,117.160004,0.27,21,23.653173,31.6332,0.664,9
200,117.139999,0.271,21,23.792953,31.74494,0.662,8
200,117.269997,0.272,21,23.991434,31.89744,0.659,8
200,117.279999,0.272,21,23.993481,31.90016,0.659,9
200,117.300003,0.272,21,23.997572,31.9056,0.659,8
200,117.279999,0.273,21,24.137646,32.017441,0.657,8
200,117.150002,0.274,21,24.255007,32.099098,0.655,9
200,117.150002,0.274,21,24.255007,32.099098,0.655,9
200,117.220001,0.274,21,24.269501,32.118279,0.655,8
200,117.160004,0.274,21,24.257076,32.101841,0.655,9
200,117.209999,0.275,21,24.439482,32.23275,0.652,9
200,117.160004,0.275,21,24.429056,32.219002,0.652,8
200,117.169998,0.275,21,24.431143,32.221748,0.652,8
200,117.150002,0.275,21,24.426971,32.216251,0.652,9
200,117.169998,0.275,21,24.431143,32.221748,0.652,9
200,117.160004,0.275,21,24.429056,32.219002,0.652,9
200,117.139999,0.275,21,24.424887,32.213501,0.652,9
200,117.089996,0.275,21,24.414461,32.199749,0.652,9
200,117.129997,0.275,21,24.422802,32.210751,0.652,9
200,116.959999,0.275,21,24.22007,32.164001,0.658,9
200,117.080002,0.275,21,24.412376,32.196999,0.652,9
200,117.099998,0.275,21,24.416546,32.202499,0.652,8
200,117,0.275,21,24.395695,32.174999,0.652,8
200,117.059998,0.275,21,24.408207,32.191502,0.652,8
200,117.019997,0.275,21,24.399864,32.1805,0.652,8
200,117.120003,0.275,21,24.420715,32.208,0.652,9
200,117.129997,0.275,21,24.422802,32.210751,0.652,8
200,117.160004,0.275,21,24.429056,32.219002,0.652,9
200,117.150002,0.275,21,24.426971,32.216251,0.652,9
200,117.059998,0.275,21,24.408207,32.191502,0.652,8
200,117.080002,0.275,21,24.412376,32.196999,0.652,8
200,117.120003,0.275,21,24.420715,32.208,0.652,9
200,117.129997,0.275,21,24.422802,32.210751,0.652,8
200,117.120003,0.275,21,24.420715,32.208,0.652,9
200,117.029999,0.275,21,24.401951,32.18325,0.652,8
200,117.029999,0.275,21,24.401951,32.18325,0.652,9
200,117.110001,0.275,21,24.418631,32.20525,0.652,9
200,117.080002,0.275,21,24.412376,32.196999,0.652,9
200,117.18,0.274,21,24.261217,32.107319,0.655,9
200,117.110001,0.274,21,24.246725,32.088139,0.655,9
200,117.150002,0.275,21,24.426971,32.216251,0.652,9
200,117.230003,0.275,21,24.443653,32.238251,0.652,9
200,117.150002,0.274,21,24.255007,32.099098,0.655,9
200,117.139999,0.274,21,24.252935,32.096359,0.655,8
200,117.080002,0.274,21,24.240515,32.079922,0.655,8
200,117.019997,0.274,21,24.22809,32.06348,0.655,9
200,116.919998,0.274,21,24.067604,32.036079,0.66,9
200,116.940002,0.274,21,24.071722,32.041561,0.66,8
200,116.989998,0.274,21,24.082014,32.05526,0.66,8
200,116.809998,0.274,21,24.044962,32.005939,0.66,8
200,116.900002,0.274,21,24.063488,32.030602,0.66,9
200,116.93,0.274,21,24.069662,32.038818,0.66,9
200,116.919998,0.274,21,24.067604,32.036079,0.66,9
200,116.919998,0.274,21,24.067604,32.036079,0.66,9
200,116.970001,0.275,21,24.222139,32.166752,0.658,8
200,116.900002,0.275,21,24.207644,32.147499,0.658,9
200,116.849998,0.275,21,24.19729,32.133751,0.658,9
200,116.82,0.275,21,24.191076,32.1255,0.658,9
200,116.75,0.276,21,24.32066,32.223,0.656,9
200,116.75,0.277,21,24.492765,32.339748,0.653,9
200,116.809998,0.277,21,24.505354,32.356369,0.653,8
200,116.900002,0.277,21,24.524235,32.381302,0.653,9
200,116.879997,0.277,21,24.520039,32.375759,0.653,9
200,116.919998,0.277,21,24.528429,32.386841,0.653,9
200,116.949997,0.277,21,24.534723,32.395149,0.653,9
200,116.959999,0.277,21,24.536821,32.397919,0.653,8
200,116.900002,0.277,21,24.524235,32.381302,0.653,9
200,116.889999,0.278,21,24.66655,32.495419,0.651,8
200,116.82,0.278,21,24.651777,32.47596,0.651,8
200,116.790001,0.278,21,24.645447,32.467621,0.651,8
200,116.870003,0.277,21,24.517941,32.37299,0.653,9
200,116.830002,0.277,21,24.509548,32.361912,0.653,9
200,116.900002,0.277,21,24.524235,32.381302,0.653,9
200,116.940002,0.276,21,24.360241,32.27544,0.656,8
200,116.980003,0.276,21,24.368572,32.28648,0.656,9
200,117.019997,0.275,21,24.399864,32.1805,0.652,9
200,117.029999,0.275,21,24.401951,32.18325,0.652,9
200,116.980003,0.274,21,24.079956,32.052521,0.66,9
200,116.940002,0.274,21,24.071722,32.041561,0.66,9
200,117,0.274,21,24.223951,32.057999,0.655,8
200,117,0.273,21,24.080019,31.941,0.657,9
200,116.900002,0.273,21,23.891214,31.9137,0.663,9
200,116.959999,0.272,21,23.759417,31.81312,0.665,8
200,116.959999,0.271,21,23.587055,31.696159,0.668,9
200,116.949997,0.272,21,23.757385,31.8104,0.665,9
200,117.029999,0.272,21,23.942333,31.832161,0.659,8
200,116.940002,0.273,21,23.899389,31.92462,0.663,8
200,116.93,0.273,21,23.897346,31.92189,0.663,9
200,117.040001,0.273,21,24.088251,31.95192,0.657,9
200,117.190002,0.274,21,24.263288,32.110062,0.655,8
200,117.07,0.274,21,24.238443,32.077179,0.655,9
200,116.989998,0.274,21,24.082014,32.05526,0.66,9
200,117.080002,0.274,21,24.240515,32.079922,0.655,9
200,117.160004,0.274,21,24.257076,32.101841,0.655,9
200,117.190002,0.273,21,24.119123,31.99287,0.657,9
200,117.269997,0.273,21,24.135588,32.014709,0.657,8
200,117.279999,0.274,21,24.281921,32.13472,0.655,9
200,117.18,0.274,21,24.261217,32.107319,0.655,9
200,117.220001,0.274,21,24.269501,32.118279,0.655,8
200,117.230003,0.275,21,24.443653,32.238251,0.652,8
200,117.110001,0.275,21,24.418631,32.20525,0.652,9
200,117.160004,0.275,21,24.429056,32.219002,0.652,9
200,117.220001,0.275,21,24.441566,32.2355,0.652,9
200,117.150002,0.276,21,24.571257,32.333401,0.65,9
200,117.230003,0.276,21,24.588036,32.35548,0.65,9
200,117.160004,0.275,21,24.429056,32.219002,0.652,9
200,117.239998,0.275,21,24.445738,32.241001,0.652,8
200,117.080002,0.275,21,24.412376,32.196999,0.652,8
200,117.099998,0.275,21,24.416546,32.202499,0.652,9
200,117.18,0.275,21,24.433228,32.224499,0.652,9
200,117.150002,0.275,21,24.426971,32.216251,0.652,9
200,116.989998,0.275,21,24.22628,32.172249,0.658,8
200,117.040001,0.275,21,24.404036,32.186001,0.652,9
200,117.099998,0.275,21,24.416546,32.202499,0.652,9
200,117.110001,0.275,21,24.418631,32.20525,0.652,9
200,117.010002,0.275,21,24.397779,32.17775,0.652,9
200,117.169998,0.275,21,24.431143,32.221748,0.652,9
200,117.139999,0.275,21,24.424887,32.213501,0.652,9
200,117.239998,0.275,21,24.445738,32.241001,0.652,9
200,117.120003,0.274,21,24.248796,32.090881,0.655,8
200,117.019997,0.274,21,24.22809,32.06348,0.655,9
200,117.010002,0.273,21,24.082077,31.943729,0.657,9
200,117.029999,0.273,21,24.086193,31.94919,0.657,9
200,116.959999,0.273,21,23.903477,31.93008,0.663,9
200,117.080002,0.273,21,24.096483,31.962839,0.657,9
200,117.089996,0.273,21,24.098541,31.96557,0.657,9
200,117.080002,0.273,21,24.096483,31.962839,0.657,9
200,117.029999,0.273,21,24.086193,31.94919,0.657,8
200,117.139999,0.273,21,24.108833,31.979219,0.657,8
200,117.160004,0.273,21,24.112949,31.98468,0.657,9
200,117.169998,0.273,21,24.115007,31.98741,0.657,9
200,117.190002,0.273,21,24.119123,31.99287,0.657,9
200,117.099998,0.272,21,23.956656,31.8512,0.659,9
200,117.120003,0.272,21,23.960747,31.85664,0.659,9
200,117.120003,0.272,21,23.960747,31.85664,0.659,9
200,117.209999,0.271,21,23.807173,31.76391,0.662,9
200,117.260002,0.271,21,23.817327,31.77746,0.662,9
200,117.230003,0.271,21,23.811235,31.769329,0.662,9
200,117.169998,0.272,21,23.970976,31.870239,0.659,9
200,117.230003,0.271,21,23.811235,31.769329,0.662,8
200,117.190002,0.271,21,23.80311,31.75849,0.662,9
200,117.300003,0.27,21,23.681438,31.671,0.664,8
200,117.150002,0.27,20,24.486809,31.630501,0.633,9
200,117.07,0.27,20,24.470087,31.6089,0.633,9
200,117.050003,0.27,20,24.465906,31.6035,0.633,9
200,116.760002,0.27,20,24.275551,31.5252,0.638,8
200,117.040001,0.27,20,24.463816,31.6008,0.633,9
200,117.080002,0.27,20,24.472178,31.611601,0.633,9
200,117.080002,0.27,21,23.637024,31.611601,0.664,9
200,117.07,0.271,21,23.778736,31.725969,0.662,9
200,117.129997,0.271,21,23.790922,31.742229,0.662,9
200,117.18,0.271,21,23.801079,31.755779,0.662,9
200,117.230003,0.271,21,23.811235,31.769329,0.662,9
200,117.169998,0.271,21,23.799047,31.753071,0.662,9
200,117.199997,0.271,21,23.805141,31.7612,0.662,9
200,117.220001,0.271,21,23.809204,31.766621,0.662,9
200,117.25,0.271,21,23.815296,31.77475,0.662,9
200,117.220001,0.271,21,23.809204,31.766621,0.662,9
200,117.080002,0.27,20,24.472178,31.611601,0.633,8
200,117.110001,0.27,20,24.478447,31.619699,0.633,9
200,117.010002,0.27,20,24.457544,31.592699,0.633,8
200,117.029999,0.27,20,24.461725,31.598101,0.633,9
200,117.019997,0.27,20,24.459637,31.5954,0.633,9
200,117.150002,0.271,20,24.655069,31.74765,0.63,9
200,117.190002,0.271,20,24.663488,31.75849,0.63,9
200,117.190002,0.271,21,23.80311,31.75849,0.662,9
200,117.290001,0.272,21,23.995525,31.90288,0.659,9
200,117.120003,0.272,21,23.960747,31.85664,0.659,9
200,117.169998,0.273,21,24.115007,31.98741,0.657,9
200,117.199997,0.273,21,24.121181,31.9956,0.657,9
200,117.150002,0.273,21,24.110891,31.981951,0.657,9
200,117.099998,0.273,21,24.100599,31.9683,0.657,9
200,117.18,0.273,21,24.117065,31.990141,0.657,9
200,117.139999,0.273,21,24.108833,31.979219,0.657,9
200,117.18,0.273,21,24.117065,31.990141,0.657,9
200,117.220001,0.273,21,24.125298,32.00106,0.657,9
